trip_distance,weekday,hour,day_rank
17.55,Thursday,3.7666666666666666,4
21.53,Thursday,3.3166666666666664,4
15.79,Thursday,3.4,4
17.04,Thursday,3.4333333333333336,4
30.54,Thursday,3.2333333333333334,4
16.2,Thursday,3.9,4
17.04,Thursday,3.3166666666666664,4
15.33,Thursday,3.35,4
17.94,Thursday,3.033333333333333,4
15.6,Thursday,3.1166666666666667,4
15.38,Thursday,3.9166666666666665,4
17.767,Thursday,3.4,4
16.55,Thursday,3.95,4
15.46,Thursday,3.8833333333333333,4
15.2,Thursday,3.6833333333333336,4
16.43,Thursday,3.75,4
15.486,Thursday,3.9,4
18.25,Thursday,3.4833333333333334,4
16.07,Thursday,3.6333333333333333,4
15.83,Thursday,3.9833333333333334,4
17.35,Thursday,3.9,4
18.8,Thursday,4.666666666666667,4
17.98,Thursday,4.55,4
17.03,Thursday,4.666666666666667,4
16.63,Thursday,4.2,4
15.19,Thursday,4.166666666666667,4
16.668,Thursday,4.016666666666667,4
15.24,Thursday,4.666666666666667,4
25.22,Thursday,4.25,4
15.83,Thursday,4.8,4
16.19,Thursday,4.783333333333333,4
22.34,Thursday,4.266666666666667,4
15.58,Thursday,4.766666666666667,4
15.173,Thursday,4.75,4
17.421,Thursday,4.533333333333333,4
18.86,Thursday,4.983333333333333,4
24.43,Thursday,4.15,4
15.5,Thursday,5.45,4
15.38,Thursday,5.866666666666667,4
17.01,Thursday,5.35,4
17.82,Thursday,5.516666666666667,4
17.5,Thursday,5.25,4
15.2,Thursday,5.15,4
17.05,Thursday,5.666666666666667,4
17.15,Thursday,5.183333333333334,4
16.56,Thursday,5.45,4
17.04,Thursday,5.3,4
15.76,Thursday,5.4,4
16.8,Thursday,5.483333333333333,4
19.199,Thursday,5.516666666666667,4
16.04,Thursday,5.7,4
17.41,Thursday,5.133333333333334,4
15.84,Thursday,5.4,4
16.91,Thursday,5.35,4
22.07,Thursday,5.633333333333333,4
17.023,Thursday,5,4
17.43,Thursday,5.466666666666667,4
16.3,Thursday,5.7,4
17.861,Thursday,5.7,4
16.55,Thursday,5.183333333333334,4
15.856,Thursday,5.2,4
15.353,Thursday,5.783333333333333,4
15.62,Thursday,5.183333333333334,4
17.769,Thursday,5.15,4
16,Thursday,6.9,4
15.92,Thursday,6.983333333333333,4
17.34,Thursday,6.3,4
16.571,Thursday,6.266666666666667,4
28.63,Thursday,6.866666666666667,4
16.53,Thursday,6.916666666666667,4
15.78,Thursday,6.65,4
17.95,Thursday,6.316666666666666,4
15.32,Thursday,6.883333333333333,4
16.86,Thursday,6.133333333333334,4
16.11,Thursday,6.333333333333333,4
16.428,Thursday,6.9,4
18.14,Thursday,6.7,4
15.72,Thursday,6.316666666666666,4
26.98,Thursday,6,4
15.16,Thursday,6.833333333333333,4
15.666,Thursday,6.616666666666667,4
17.305,Thursday,6.816666666666666,4
16.681,Thursday,6.583333333333333,4
15.517,Thursday,6.983333333333333,4
16.41,Thursday,6.983333333333333,4
15.91,Thursday,6.983333333333333,4
24.32,Thursday,6.033333333333333,4
16.154,Thursday,6.883333333333333,4
17.84,Thursday,6.316666666666666,4
18.73,Thursday,6.033333333333333,4
26.76,Thursday,6.033333333333333,4
22.43,Thursday,6.533333333333333,4
17.62,Thursday,6.7,4
19.42,Thursday,6.333333333333333,4
17.52,Thursday,6.466666666666667,4
15.73,Thursday,6.55,4
16.46,Thursday,6.9,4
15.12,Thursday,7.116666666666666,4
15.18,Thursday,7.116666666666666,4
16.66,Thursday,7.233333333333333,4
15.38,Thursday,7.583333333333333,4
15.94,Thursday,7.7,4
18.2,Thursday,7.316666666666666,4
16.47,Thursday,7.3,4
15.11,Thursday,7.883333333333333,4
18.18,Thursday,7.266666666666667,4
17.34,Thursday,7.816666666666666,4
15.586,Thursday,7.3,4
17.81,Thursday,7.15,4
16.97,Thursday,7.983333333333333,4
17.867,Thursday,7.216666666666667,4
18.55,Thursday,7.6,4
15.486,Thursday,7.4,4
16.59,Thursday,7.766666666666667,4
15.88,Thursday,7.416666666666667,4
18.84,Thursday,7.183333333333334,4
16.71,Thursday,7.166666666666667,4
27.634,Thursday,7.2,4
16.33,Thursday,7.85,4
15.77,Thursday,7.516666666666667,4
15.72,Thursday,7.516666666666667,4
16.794,Thursday,7.433333333333334,4
15.364,Thursday,7.283333333333333,4
15.78,Thursday,7.8,4
17.74,Thursday,7.716666666666667,4
15.974,Thursday,7.666666666666667,4
15.558,Thursday,7.316666666666666,4
17.35,Thursday,7.25,4
17.182,Thursday,7.883333333333333,4
15.53,Thursday,7.2,4
17.796,Thursday,7.15,4
17.9,Thursday,7.9,4
15.49,Thursday,7.183333333333334,4
15.48,Thursday,7.416666666666667,4
15.09,Thursday,7.4,4
16.1,Thursday,7.716666666666667,4
16.703,Thursday,7.966666666666667,4
16.746,Thursday,7.3,4
15.545,Thursday,7.583333333333333,4
15.58,Thursday,7.133333333333334,4
15.98,Thursday,7.283333333333333,4
15.35,Thursday,8.866666666666667,4
15.85,Thursday,8.983333333333333,4
16.6,Thursday,8.45,4
16.15,Thursday,8.45,4
19.25,Thursday,8.1,4
17.08,Thursday,8.733333333333333,4
16.899,Thursday,8.7,4
16.97,Thursday,8,4
16.75,Thursday,8.383333333333333,4
17.73,Thursday,8.25,4
15.716,Thursday,8.5,4
15.75,Thursday,8.083333333333334,4
16.189,Thursday,8.65,4
15.33,Thursday,8.483333333333333,4
17.19,Thursday,8.733333333333333,4
16.6,Thursday,8.2,4
17.15,Thursday,8.866666666666667,4
15.41,Thursday,8.616666666666667,4
15.14,Thursday,8.266666666666667,4
18.24,Thursday,8.266666666666667,4
16.62,Thursday,8.2,4
16.153,Thursday,8.333333333333334,4
15.82,Thursday,8.016666666666667,4
15.54,Thursday,8.716666666666667,4
18.93,Thursday,8.7,4
15.34,Thursday,8.2,4
16.033,Thursday,8.383333333333333,4
15.99,Thursday,8.166666666666666,4
16.235,Thursday,8.916666666666666,4
16.36,Thursday,8.433333333333334,4
17.11,Thursday,8.283333333333333,4
15.49,Thursday,8.733333333333333,4
16.584,Thursday,8.966666666666667,4
16.85,Thursday,8.783333333333333,4
15.78,Thursday,8.066666666666666,4
19.999,Thursday,8.383333333333333,4
21.923,Thursday,8.416666666666666,4
15.4,Thursday,8.833333333333334,4
17.27,Thursday,8.316666666666666,4
20.12,Thursday,8.916666666666666,4
15.64,Thursday,8.216666666666667,4
15.985,Thursday,8.766666666666667,4
17.36,Thursday,8.033333333333333,4
15.23,Thursday,8.216666666666667,4
18.083,Thursday,8.35,4
17.312,Thursday,8.35,4
16.21,Thursday,8.033333333333333,4
15.197,Thursday,8.633333333333333,4
15.67,Thursday,8.7,4
16.74,Thursday,8.016666666666667,4
16.84,Thursday,8.416666666666666,4
17.309,Thursday,8.633333333333333,4
18.32,Thursday,9.65,4
16.35,Thursday,9.866666666666667,4
18.44,Thursday,9.033333333333333,4
17.03,Thursday,9.65,4
17.042,Thursday,9.383333333333333,4
37.877,Thursday,9.416666666666666,4
16.822,Thursday,9.35,4
15.61,Thursday,9.133333333333333,4
15.72,Thursday,9.666666666666666,4
19.27,Thursday,9.983333333333333,4
15.09,Thursday,9.45,4
16.591,Thursday,9.933333333333334,4
18.37,Thursday,9.566666666666666,4
18.32,Thursday,9.983333333333333,4
16.316,Thursday,9.633333333333333,4
18.158,Thursday,9.383333333333333,4
16.25,Thursday,9.166666666666666,4
16.832,Thursday,9.066666666666666,4
16.265,Thursday,9.5,4
16.71,Thursday,9.9,4
27.41,Thursday,9.2,4
17.643,Thursday,9.183333333333334,4
17.789,Thursday,9.783333333333333,4
18.14,Thursday,9.7,4
16.308,Thursday,9.716666666666667,4
16.52,Thursday,9.833333333333334,4
15.77,Thursday,9.383333333333333,4
15.565,Thursday,9.116666666666667,4
23.25,Thursday,9.833333333333334,4
15.41,Thursday,9.6,4
16.808,Thursday,10.416666666666666,4
16.16,Thursday,10.916666666666666,4
16.59,Thursday,10.866666666666667,4
17.1,Thursday,10.466666666666667,4
16.57,Thursday,10.983333333333333,4
15.84,Thursday,10.466666666666667,4
15.785,Thursday,10.433333333333334,4
23.02,Thursday,10.933333333333334,4
18.37,Thursday,10.283333333333333,4
16.59,Thursday,10.516666666666667,4
19.17,Thursday,10.033333333333333,4
15.42,Thursday,10.1,4
19.413,Thursday,10.283333333333333,4
23.37,Thursday,10.3,4
17.18,Thursday,10.016666666666667,4
16.79,Thursday,10.35,4
15.4,Thursday,10.266666666666667,4
19.2,Thursday,10.483333333333333,4
16.62,Thursday,10.4,4
15.53,Thursday,10.416666666666666,4
18.58,Thursday,10.983333333333333,4
16.62,Thursday,10.533333333333333,4
18.13,Thursday,10.383333333333333,4
17.53,Thursday,10.516666666666667,4
17.106,Thursday,10,4
15.52,Thursday,10.916666666666666,4
17.75,Thursday,10.983333333333333,4
16.198,Thursday,10.416666666666666,4
18.55,Thursday,10.583333333333334,4
16.17,Thursday,10.333333333333334,4
17.88,Thursday,10.683333333333334,4
17.63,Thursday,10.066666666666666,4
21.56,Thursday,10.516666666666667,4
17.359,Thursday,10.166666666666666,4
16.82,Thursday,10.85,4
17.85,Thursday,10.283333333333333,4
16.834,Thursday,10.75,4
15.05,Thursday,10.15,4
16.99,Thursday,10,4
15.96,Thursday,10.816666666666666,4
15.161,Thursday,10.15,4
16.53,Thursday,11.1,4
15.57,Thursday,11.266666666666667,4
15.739,Thursday,11.116666666666667,4
16.61,Thursday,11.666666666666666,4
16.47,Thursday,11.1,4
24.94,Thursday,11.816666666666666,4
16.34,Thursday,11.083333333333334,4
16.03,Thursday,11.45,4
16.37,Thursday,11.383333333333333,4
16.055,Thursday,11,4
15.99,Thursday,11.216666666666667,4
15.5,Thursday,11.083333333333334,4
16.49,Thursday,11.166666666666666,4
15.34,Thursday,11.683333333333334,4
16.53,Thursday,11.683333333333334,4
17.1,Thursday,11.166666666666666,4
16.53,Thursday,11.983333333333333,4
17.46,Thursday,11.033333333333333,4
16.37,Thursday,11.966666666666667,4
16.07,Thursday,11.3,4
16.67,Thursday,11.266666666666667,4
15.09,Thursday,11.883333333333333,4
16.72,Thursday,11.633333333333333,4
16.15,Thursday,11.35,4
17.29,Thursday,11.066666666666666,4
16.601,Thursday,11.2,4
16.473,Thursday,11.033333333333333,4
16.61,Thursday,11.183333333333334,4
16.05,Thursday,11.45,4
18.43,Thursday,11.716666666666667,4
15.23,Thursday,11.933333333333334,4
16.558,Thursday,11.7,4
17.91,Thursday,11.266666666666667,4
15.18,Thursday,11.383333333333333,4
16.95,Thursday,11.383333333333333,4
17.664,Thursday,11.6,4
15.84,Thursday,11.716666666666667,4
15.63,Thursday,11.45,4
17.3,Thursday,11.6,4
17.67,Thursday,11.5,4
15.24,Thursday,12.966666666666667,4
16.77,Thursday,12.683333333333334,4
15.95,Thursday,12.15,4
15.14,Thursday,12.9,4
16.76,Thursday,12.55,4
15.27,Thursday,12.066666666666666,4
15.74,Thursday,12.766666666666667,4
16.88,Thursday,12.05,4
19.031,Thursday,12.016666666666667,4
15.219,Thursday,12.95,4
15.21,Thursday,12.283333333333333,4
16.14,Thursday,12.783333333333333,4
15.33,Thursday,12.183333333333334,4
18.168,Thursday,12.733333333333333,4
16.22,Thursday,12.65,4
22.719,Thursday,12.466666666666667,4
16.5,Thursday,13.116666666666667,4
22.36,Thursday,13.016666666666667,4
15.77,Thursday,13.75,4
17.562,Thursday,13.666666666666666,4
15.91,Thursday,13.283333333333333,4
16.594,Thursday,13.85,4
18.82,Thursday,13.233333333333333,4
17.272,Thursday,13.7,4
21.829,Thursday,13.25,4
15.94,Thursday,13.283333333333333,4
15.7,Thursday,13.133333333333333,4
15.56,Thursday,13.383333333333333,4
16.04,Thursday,13.35,4
16.2,Thursday,13.733333333333333,4
19.06,Thursday,13.833333333333334,4
15.7,Thursday,13.766666666666667,4
17.86,Thursday,13.9,4
17.37,Thursday,14.1,4
16.24,Thursday,14.7,4
15.84,Thursday,14.65,4
16.15,Thursday,14.4,4
16.35,Thursday,14.883333333333333,4
16.91,Thursday,14.283333333333333,4
16.91,Thursday,14.7,4
16.74,Thursday,14.133333333333333,4
15.22,Thursday,14.433333333333334,4
17.6,Thursday,14.65,4
16.49,Thursday,14.266666666666667,4
17.36,Thursday,14.633333333333333,4
16.13,Thursday,14.433333333333334,4
15.17,Thursday,15.933333333333334,4
16.83,Thursday,15,4
25.02,Thursday,15.65,4
15.702,Thursday,15.733333333333333,4
15.945,Thursday,15.4,4
16.39,Thursday,15.583333333333334,4
16.5,Thursday,15.866666666666667,4
16.26,Thursday,15.633333333333333,4
18.755,Thursday,15.35,4
15.73,Thursday,15.9,4
21.048,Thursday,15.666666666666666,4
15.68,Thursday,16.166666666666668,4
19.61,Thursday,16.2,4
18.17,Thursday,16.4,4
17.36,Thursday,16.2,4
15.49,Thursday,16.233333333333334,4
15.559,Thursday,18.166666666666668,4
16.8,Thursday,20.833333333333332,4
15.731,Thursday,21.85,4
48.99,Thursday,21.55,4
24.08,Thursday,22.033333333333335,4
18.78,Thursday,22.783333333333335,4
16.01,Thursday,22.733333333333334,4
16.43,Thursday,22.983333333333334,4
15.465,Thursday,22.733333333333334,4
23.3,Thursday,23.3,4
16.68,Thursday,23.133333333333333,4
19.27,Thursday,23.033333333333335,4
21.22,Thursday,23.25,4
16.52,Thursday,23.283333333333335,4
15.841,Thursday,23.483333333333334,4
19.727,Thursday,23.833333333333332,4
16.25,Thursday,23.816666666666666,4
20.278,Thursday,23.95,4
16.14,Thursday,23.666666666666668,4
15.24,Thursday,23.8,4
17.66,Thursday,23.9,4
16.11,Thursday,23.766666666666666,4
15.501,Thursday,23.733333333333334,4
21.85,Thursday,0.5666666666666667,4
22.745,Thursday,0.2833333333333333,4
15.351,Thursday,0.36666666666666664,4
23.272,Thursday,0.25,4
18.68,Thursday,0.16666666666666666,4
18.28,Thursday,0.6,4
15.377,Thursday,0.9166666666666666,4
16.99,Thursday,0.16666666666666666,4
15.811,Thursday,0.26666666666666666,4
16.02,Thursday,0.25,4
16.07,Thursday,0.43333333333333335,4
22.34,Thursday,0.8,4
19.8,Thursday,0.1,4
15.43,Thursday,0.48333333333333334,4
17.14,Thursday,0.85,4
15.26,Thursday,0.7333333333333333,4
22.494,Thursday,0.25,4
21.041,Thursday,0.05,4
15.9,Thursday,0.08333333333333333,4
15.89,Thursday,0.4,4
15.967,Thursday,0.5833333333333334,4
16.16,Thursday,0.6166666666666667,4
17.694,Thursday,0.43333333333333335,4
16.27,Thursday,0.2,4
20.95,Thursday,0.6166666666666667,4
15.518,Thursday,0.03333333333333333,4
16.21,Thursday,0.6666666666666666,4
17.743,Thursday,0.3,4
21.295,Thursday,0.43333333333333335,4
23.31,Thursday,0.95,4
15.21,Thursday,0.65,4
16.02,Thursday,0.2,4
16.99,Thursday,0.8,4
19.71,Thursday,0.4,4
15.995,Thursday,0.9666666666666667,4
16.04,Thursday,0.55,4
22.59,Thursday,0.6666666666666666,4
28.35,Thursday,1.7166666666666668,4
15.1,Thursday,1.1666666666666667,4
16.134,Thursday,1.2,4
17.066,Thursday,1.4833333333333334,4
21.25,Thursday,1.25,4
15.08,Thursday,1.4,4
16.52,Thursday,1.8333333333333335,4
23.51,Thursday,1.95,4
16.06,Thursday,1.55,4
26.9,Thursday,1.1,4
23.53,Thursday,1.9166666666666665,4
15.08,Thursday,1.05,4
20.7,Thursday,1.2833333333333332,4
15.72,Thursday,1.1333333333333333,4
16.21,Thursday,1.3333333333333333,4
15.39,Thursday,1.4833333333333334,4
16.721,Thursday,1.7833333333333332,4
17.73,Thursday,1.2833333333333332,4
17.03,Thursday,1.2666666666666666,4
16.845,Thursday,1.5,4
20.07,Thursday,1.3333333333333333,4
15.34,Thursday,1.0666666666666667,4
15.596,Thursday,1.3666666666666667,4
17.38,Thursday,1.7833333333333332,4
16.079,Thursday,1.0666666666666667,4
16.79,Thursday,1.2833333333333332,4
15.895,Thursday,1.5833333333333335,4
16.42,Thursday,1.5166666666666666,4
20.998,Thursday,1.95,4
16.27,Thursday,1.5666666666666667,4
16.44,Thursday,1.5333333333333332,4
16.79,Thursday,1.6166666666666667,4
16.366,Thursday,1.5666666666666667,4
17.288,Thursday,1.3,4
15.2,Thursday,1.0333333333333334,4
16,Thursday,1.1,4
22.03,Thursday,1.4333333333333333,4
15.821,Thursday,1.9,4
16.253,Thursday,1,4
16.24,Thursday,1.1,4
15.33,Thursday,1.1833333333333333,4
29.52,Thursday,1.9,4
15.7,Thursday,1.85,4
15.74,Thursday,1.9833333333333334,4
15.11,Thursday,1.0333333333333334,4
18.93,Thursday,2.033333333333333,4
15.102,Thursday,2.5833333333333335,4
16.656,Thursday,2,4
16.04,Thursday,2.55,4
15.786,Thursday,2.3833333333333333,4
18.25,Thursday,2.8666666666666667,4
24.677,Thursday,2.1166666666666667,4
22,Thursday,2.9833333333333334,4
20.75,Thursday,2.6,4
15.31,Thursday,2.7333333333333334,4
17.18,Thursday,2.45,4
16.42,Thursday,2.3666666666666667,4
17.845,Thursday,2,4
15.44,Thursday,2.783333333333333,4
19.612,Thursday,2.5,4
15.683,Thursday,3.8666666666666667,4
16.87,Thursday,3.3333333333333335,4
16.67,Thursday,3.966666666666667,4
16.15,Thursday,3.7,4
15.297,Thursday,3.9833333333333334,4
16.73,Thursday,3.783333333333333,4
19.46,Thursday,3.3166666666666664,4
17.2,Thursday,3.45,4
18.66,Thursday,3.95,4
16.97,Thursday,3.3166666666666664,4
17.16,Thursday,3.5,4
15.433,Thursday,3.033333333333333,4
15.78,Thursday,3.533333333333333,4
15.18,Thursday,3.9,4
18.83,Thursday,3.05,4
15.543,Thursday,4.1,4
15.26,Thursday,4.833333333333333,4
16.53,Thursday,4.85,4
17.99,Thursday,4.133333333333334,4
17.436,Thursday,4.033333333333333,4
20.22,Thursday,4.95,4
17.3,Thursday,4.866666666666667,4
15.64,Thursday,4.683333333333334,4
15.83,Thursday,4.283333333333333,4
15.85,Thursday,4.716666666666667,4
20.94,Thursday,4.183333333333334,4
15.81,Thursday,4.35,4
15.75,Thursday,4.45,4
15.87,Thursday,4.416666666666667,4
16.14,Thursday,4.766666666666667,4
15.75,Thursday,4.316666666666666,4
15.17,Thursday,4.416666666666667,4
15.13,Thursday,4.416666666666667,4
15.85,Thursday,5.866666666666667,4
16.33,Thursday,5.066666666666666,4
15.032,Thursday,5.966666666666667,4
16.68,Thursday,5.783333333333333,4
16.26,Thursday,5.833333333333333,4
16.46,Thursday,5.05,4
16.69,Thursday,5.95,4
15.928,Thursday,5.5,4
15.151,Thursday,5.5,4
17.97,Thursday,5.816666666666666,4
15.82,Thursday,5.683333333333334,4
16.66,Thursday,5.866666666666667,4
17.8,Thursday,5,4
20.79,Thursday,5.016666666666667,4
18.07,Thursday,5.783333333333333,4
15.62,Thursday,5.05,4
15.49,Thursday,5.666666666666667,4
15.416,Thursday,5.916666666666667,4
16.53,Thursday,5.116666666666666,4
17.35,Thursday,5.533333333333333,4
15.65,Thursday,5.283333333333333,4
16.926,Thursday,5.483333333333333,4
15.11,Thursday,5.483333333333333,4
15.52,Thursday,5.233333333333333,4
16.829,Thursday,5.616666666666667,4
26.042,Thursday,5.3,4
18.02,Thursday,5.016666666666667,4
15.15,Thursday,6,4
15.33,Thursday,6.6,4
15.04,Thursday,6.716666666666667,4
17.62,Thursday,6.933333333333334,4
16.79,Thursday,6.05,4
16.21,Thursday,6.583333333333333,4
17.031,Thursday,6.166666666666667,4
15.08,Thursday,6.716666666666667,4
16.88,Thursday,6,4
17.28,Thursday,6.95,4
15.56,Thursday,6.3,4
16.922,Thursday,6.633333333333333,4
15.93,Thursday,6.466666666666667,4
15.551,Thursday,6.866666666666667,4
16.533,Thursday,6.416666666666667,4
18.023,Thursday,6.35,4
16.81,Thursday,6.583333333333333,4
15.078,Thursday,6.55,4
17.491,Thursday,6.566666666666666,4
15.31,Thursday,6.316666666666666,4
15.08,Thursday,6.15,4
15.27,Thursday,6.05,4
17.796,Thursday,6.983333333333333,4
16.22,Thursday,6.633333333333333,4
15.81,Thursday,6.166666666666667,4
15.88,Thursday,6.5,4
16.01,Thursday,6.55,4
15.281,Thursday,6.583333333333333,4
16.58,Thursday,6.4,4
16.85,Thursday,6.4,4
15.24,Thursday,6.683333333333334,4
16.47,Thursday,7.183333333333334,4
15.88,Thursday,7.783333333333333,4
16.04,Thursday,7.866666666666667,4
26.83,Thursday,7.95,4
17.33,Thursday,7.55,4
18.857,Thursday,7.933333333333334,4
15.93,Thursday,7.616666666666667,4
15.003,Thursday,7.933333333333334,4
15.21,Thursday,7.016666666666667,4
23.915,Thursday,7.2,4
15.44,Thursday,7.066666666666666,4
17.76,Thursday,7.533333333333333,4
16.27,Thursday,7.833333333333333,4
18.089,Thursday,7.65,4
15.831,Thursday,7,4
15.916,Thursday,7.6,4
17.854,Thursday,7.45,4
23.946,Thursday,7.683333333333334,4
16.38,Thursday,7.133333333333334,4
18.41,Thursday,7.866666666666667,4
15.24,Thursday,7.433333333333334,4
15.7,Thursday,7.966666666666667,4
15.03,Thursday,7.35,4
18.619,Thursday,7.516666666666667,4
16.3,Thursday,7.616666666666667,4
19.351,Thursday,7.083333333333333,4
17.63,Thursday,7.033333333333333,4
16.207,Thursday,7.533333333333333,4
16.2,Thursday,7.383333333333334,4
16.65,Thursday,7.383333333333334,4
22.5,Thursday,7.25,4
16.14,Thursday,7.716666666666667,4
15.25,Thursday,7.35,4
15.772,Thursday,7.983333333333333,4
15.291,Thursday,7.783333333333333,4
16.98,Thursday,7.016666666666667,4
15.48,Thursday,7.566666666666666,4
17.748,Thursday,7.95,4
16.52,Thursday,7.666666666666667,4
15.83,Thursday,7.9,4
16.432,Thursday,7.6,4
15.24,Thursday,7.583333333333333,4
17.855,Thursday,7.133333333333334,4
15.76,Thursday,7.083333333333333,4
17.006,Thursday,8.7,4
15.98,Thursday,8.133333333333333,4
17.959,Thursday,8.783333333333333,4
16.26,Thursday,8.733333333333333,4
15.21,Thursday,8.2,4
21.63,Thursday,8.383333333333333,4
16.33,Thursday,8.35,4
15.46,Thursday,8.233333333333333,4
21.22,Thursday,8.333333333333334,4
16.73,Thursday,8.916666666666666,4
16.2,Thursday,8.033333333333333,4
15.95,Thursday,8.466666666666667,4
21.699,Thursday,8.433333333333334,4
15.392,Thursday,8.2,4
20.54,Thursday,8.416666666666666,4
15.73,Thursday,8.566666666666666,4
15.01,Thursday,8.05,4
26.54,Thursday,8.816666666666666,4
16.84,Thursday,8.516666666666667,4
27.844,Thursday,8.033333333333333,4
16.69,Thursday,8.916666666666666,4
15.079,Thursday,8.216666666666667,4
16.2,Thursday,8.316666666666666,4
21.66,Thursday,8.45,4
16.833,Thursday,8.366666666666667,4
16.117,Thursday,8.283333333333333,4
15.28,Thursday,8.283333333333333,4
22.12,Thursday,8,4
15.69,Thursday,8.916666666666666,4
16.55,Thursday,8.383333333333333,4
17.84,Thursday,8.166666666666666,4
16.59,Thursday,8.616666666666667,4
16.01,Thursday,8.816666666666666,4
15.314,Thursday,8.133333333333333,4
15.902,Thursday,8.466666666666667,4
17.05,Thursday,8.883333333333333,4
17.16,Thursday,8.516666666666667,4
15.033,Thursday,8.966666666666667,4
15.38,Thursday,8.466666666666667,4
19.32,Thursday,8.05,4
15.45,Thursday,8.133333333333333,4
15.458,Thursday,8.383333333333333,4
15.24,Thursday,8.55,4
15.72,Thursday,8.116666666666667,4
16.77,Thursday,8.666666666666666,4
16.42,Thursday,8.616666666666667,4
16.143,Thursday,8.983333333333333,4
16.96,Thursday,8.316666666666666,4
15.468,Thursday,8.383333333333333,4
15.515,Thursday,8.633333333333333,4
17.22,Thursday,8.15,4
16.099,Thursday,8.583333333333334,4
17.71,Thursday,9.733333333333333,4
15.26,Thursday,9.75,4
16.71,Thursday,9.266666666666667,4
20.039,Thursday,9.35,4
25.32,Thursday,9.166666666666666,4
16.41,Thursday,9.033333333333333,4
15.32,Thursday,9.7,4
16.93,Thursday,9.6,4
15.77,Thursday,9.933333333333334,4
18.877,Thursday,9.35,4
15.9,Thursday,9.8,4
17.54,Thursday,9.983333333333333,4
19.15,Thursday,9.416666666666666,4
15.424,Thursday,9.166666666666666,4
16.43,Thursday,9.033333333333333,4
16.456,Thursday,9.616666666666667,4
32.97,Thursday,9.85,4
16.99,Thursday,9.2,4
16.01,Thursday,9.016666666666667,4
16.57,Thursday,9.333333333333334,4
16.42,Thursday,9.066666666666666,4
18.9,Thursday,9.1,4
18.481,Thursday,9.116666666666667,4
17.31,Thursday,9.066666666666666,4
19.17,Thursday,9.166666666666666,4
17.47,Thursday,9.016666666666667,4
17.63,Thursday,9.983333333333333,4
21.9,Thursday,9.466666666666667,4
17.02,Thursday,9.066666666666666,4
15.449,Thursday,9.316666666666666,4
15.63,Thursday,9.383333333333333,4
15.962,Thursday,9.916666666666666,4
15.07,Thursday,9.35,4
18.41,Thursday,9.8,4
15.026,Thursday,9.583333333333334,4
23.02,Thursday,10.6,4
18.8,Thursday,10.7,4
17.04,Thursday,10.116666666666667,4
15.43,Thursday,10.65,4
23.52,Thursday,10.966666666666667,4
15.69,Thursday,10.7,4
15.959,Thursday,10.466666666666667,4
15.12,Thursday,10.916666666666666,4
19.97,Thursday,10.6,4
16.5,Thursday,10.133333333333333,4
17.948,Thursday,10.7,4
16.38,Thursday,10.966666666666667,4
16.39,Thursday,10.983333333333333,4
19.28,Thursday,10.983333333333333,4
15.627,Thursday,10.466666666666667,4
15.36,Thursday,10.983333333333333,4
17.687,Thursday,10.9,4
15.537,Thursday,10.55,4
16.68,Thursday,10.966666666666667,4
15.58,Thursday,10.633333333333333,4
15.324,Thursday,10.116666666666667,4
16.505,Thursday,10.8,4
35.54,Thursday,10.416666666666666,4
15.434,Thursday,10.6,4
16.86,Thursday,10.2,4
15.719,Thursday,10.033333333333333,4
15.322,Thursday,10.183333333333334,4
16.76,Thursday,10.333333333333334,4
15.22,Thursday,10.8,4
15.02,Thursday,10.15,4
15.087,Thursday,10.666666666666666,4
15.6,Thursday,10.466666666666667,4
19.013,Thursday,10.183333333333334,4
16.45,Thursday,10.966666666666667,4
16.77,Thursday,10.533333333333333,4
15.48,Thursday,10.383333333333333,4
20.99,Thursday,11.266666666666667,4
18.84,Thursday,11.166666666666666,4
16.54,Thursday,11.316666666666666,4
16.49,Thursday,11.45,4
15.96,Thursday,11.083333333333334,4
15.823,Thursday,11.316666666666666,4
15.47,Thursday,11.216666666666667,4
15.01,Thursday,11.183333333333334,4
16.22,Thursday,11.133333333333333,4
16.68,Thursday,11.216666666666667,4
16.79,Thursday,11.266666666666667,4
16.351,Thursday,11.3,4
25.18,Thursday,11.316666666666666,4
16.22,Thursday,11.6,4
15.82,Thursday,11.116666666666667,4
15.52,Thursday,11.333333333333334,4
19.32,Thursday,11.383333333333333,4
18.53,Thursday,11.766666666666667,4
16.25,Thursday,11.566666666666666,4
16.709,Thursday,11,4
15.27,Thursday,11.25,4
17.508,Thursday,11.466666666666667,4
15.05,Thursday,11.233333333333333,4
16.47,Thursday,11.016666666666667,4
17.484,Thursday,11.883333333333333,4
15.18,Thursday,11.15,4
16.72,Thursday,11.083333333333334,4
15.79,Thursday,11.7,4
15.465,Thursday,11.233333333333333,4
16.24,Thursday,11.083333333333334,4
16.67,Thursday,11.1,4
15.154,Thursday,11.333333333333334,4
20.29,Thursday,11.35,4
15.18,Thursday,11.1,4
17.35,Thursday,11.083333333333334,4
17.87,Thursday,11.1,4
43.43,Thursday,11.95,4
16.718,Thursday,11.166666666666666,4
24.77,Thursday,11.683333333333334,4
19.185,Thursday,11.8,4
15.117,Thursday,11.016666666666667,4
15.36,Thursday,11.083333333333334,4
16.82,Thursday,11.183333333333334,4
15.02,Thursday,11.766666666666667,4
15.54,Thursday,11,4
